epoch,loss,mse,mse_high_npv,mse_low_npv,npv_mse_corr,val_loss
0,1.459296703338623,6.2744484,8.104265,2.6145713,0.2891765093742891,1.4572501182556152
1,1.4595807790756226,6.2569437,8.077306,2.6159754,0.28780243486387463,1.4553430080413818
2,1.45997154712677,6.3018436,8.129126,2.6470351,0.2891324971044493,1.4586323499679565
3,1.4594706296920776,6.300577,8.1356945,2.6300979,0.2891389081672953,1.46343195438385
4,1.459773063659668,6.3292804,8.178902,2.629789,0.29123819331771833,1.4590117931365967
5,1.4599766731262207,6.1966853,8.0020685,2.5856771,0.28543167068617264,1.46421480178833
6,1.458882451057434,6.361916,8.21332,2.658863,0.2918261625531013,1.4681382179260254
7,1.4596350193023682,6.2577105,8.076169,2.6205506,0.2871019041577401,1.4585002660751343
8,1.4588582515716553,6.305526,8.142633,2.6310666,0.2894622250736683,1.4565576314926147
9,1.45905601978302,6.188332,7.988713,2.587332,0.2849583402220495,1.4586306810379028
0,1.4586470127105713,6.2531986,8.07611,2.6071355,0.2895673476101662,1.4618972539901733
1,1.4590929746627808,6.246453,8.069827,2.5994618,0.2889602453615288,1.4570872783660889
2,1.4574365615844727,6.227592,8.044985,2.5925655,0.28763698674092125,1.457273244857788
3,1.4589115381240845,6.2420545,8.0507555,2.6244113,0.2858886702940951,1.4580813646316528
4,1.4589757919311523,6.198166,8.003627,2.5870035,0.2855159534294871,1.4537018537521362
5,1.458284854888916,6.233629,8.049255,2.6021361,0.2879867343638951,1.455047607421875
6,1.4585375785827637,6.188328,7.989762,2.585218,0.28679783433892525,1.4590232372283936
7,1.458463191986084,6.2432437,8.069727,2.5900338,0.2892722425100024,1.4612808227539062
8,1.4582701921463013,6.2473493,8.06842,2.604966,0.2889131411475062,1.4555532932281494
9,1.458113193511963,6.1648803,7.963545,2.5673108,0.28648416112840075,1.4640750885009766
0,1.4581266641616821,6.2093344,8.020804,2.5861514,0.2888305366719172,1.4612575769424438
1,1.4579824209213257,6.236871,8.056844,2.596684,0.28978447700661,1.4551125764846802
2,1.4570636749267578,6.2775373,8.105061,2.6222475,0.28982092187990793,1.4576152563095093
3,1.4571257829666138,6.2328086,8.044523,2.6091378,0.28875086594095195,1.4612157344818115
4,1.4579384326934814,6.1584744,7.9468107,2.5815632,0.2847781411462448,1.4558982849121094
5,1.4563565254211426,6.1789017,7.983928,2.5686085,0.28812600365894814,1.4568064212799072
6,1.4564350843429565,6.1655636,7.9641376,2.5681775,0.28642575645395046,1.4579075574874878
7,1.457155466079712,6.304907,8.146799,2.6208758,0.2932824154575696,1.466416835784912
8,1.4563848972320557,6.2667637,8.093133,2.6137815,0.2899145983849652,1.4617278575897217
9,1.456064224243164,6.170488,7.976696,2.5578308,0.2896774218358896,1.4510606527328491
0,1.4560133218765259,6.172648,7.974252,2.569201,0.28665286751872593,1.4599926471710205
1,1.4560152292251587,6.1357727,7.926045,2.5549886,0.2865962346021527,1.4578170776367188
2,1.4550631046295166,6.1708994,7.9745607,2.563339,0.28715121529008253,1.453839659690857
3,1.4547696113586426,6.0885034,7.872712,2.5198486,0.28489262389030096,1.448256254196167
4,1.454922080039978,6.1764703,7.987967,2.5532348,0.2893111054393614,1.4596939086914062
5,1.4543647766113281,6.1363153,7.932437,2.5438333,0.2856440882725482,1.4506936073303223
6,1.4551007747650146,6.124137,7.9145885,2.542995,0.2866881533878382,1.4503370523452759
7,1.4545332193374634,6.0536923,7.8278656,2.5051086,0.28303224543060485,1.452358365058899
8,1.453076720237732,6.071306,7.8473125,2.519057,0.2836002905580406,1.4530595541000366
9,1.4533920288085938,6.1197033,7.911927,2.5350187,0.28612286450774854,1.4490089416503906
0,1.4533785581588745,6.124828,7.919389,2.5354683,0.2850472802734873,1.4499800205230713
1,1.4528331756591797,6.128843,7.920562,2.5451677,0.28623525023382057,1.45004141330719
2,1.4521318674087524,6.0805254,7.8649364,2.5114653,0.2842652363538157,1.4481931924819946
3,1.4527678489685059,6.0255804,7.792436,2.4916348,0.28263033007841076,1.4528307914733887
4,1.4518039226531982,6.0674715,7.8456736,2.5108297,0.28469587382864797,1.4548861980438232
5,1.450759768486023,6.0362244,7.8088274,2.4907825,0.28397154800545843,1.4554035663604736
6,1.4527409076690674,6.057225,7.8313994,2.508641,0.2829657503237157,1.4563850164413452
7,1.450501799583435,6.105278,7.9028983,2.5097978,0.28622257656269756,1.4461418390274048
8,1.4497710466384888,6.0398793,7.8133674,2.4926674,0.282869410842211,1.4504812955856323
9,1.4502257108688354,6.0442805,7.816458,2.4996917,0.2832196635153799,1.4514087438583374
0,1.4503231048583984,6.0817795,7.86186,2.5213783,0.2847535086927564,1.4505571126937866
1,1.4491353034973145,6.0068583,7.7698693,2.480603,0.28233157186648644,1.450638771057129
2,1.4483110904693604,6.087405,7.8715315,2.5189168,0.28511198673882676,1.4461898803710938
3,1.4487431049346924,6.038548,7.8062415,2.5029242,0.28388777435186785,1.4497110843658447
4,1.4487828016281128,6.0066257,7.7687783,2.4820848,0.2833734598163627,1.4462077617645264
5,1.4476902484893799,6.0433745,7.819226,2.491435,0.28322409533643067,1.4475481510162354
6,1.4480669498443604,6.000356,7.759874,2.481088,0.28162031902720835,1.4453884363174438
7,1.4474084377288818,5.9494596,7.695957,2.4562333,0.28083814870327634,1.4487777948379517
8,1.4467155933380127,5.959436,7.7040195,2.4700334,0.280406006905412,1.4548388719558716
9,1.4472026824951172,6.007764,7.7702136,2.4826298,0.28196024941252323,1.445895791053772
0,1.446686029434204,6.0175004,7.7744436,2.5033808,0.281525922619683,1.4468257427215576
1,1.4462721347808838,5.9603853,7.7118845,2.4571536,0.28150468099143705,1.4470951557159424
2,1.446860671043396,5.9587345,7.7022142,2.4715438,0.28027353059458665,1.4509446620941162
3,1.4454121589660645,5.966842,7.713571,2.4731522,0.2807363019796071,1.4517592191696167
4,1.4457226991653442,5.9767365,7.729823,2.4703276,0.2815134424391634,1.443342924118042
5,1.4459612369537354,5.9857516,7.7399445,2.477133,0.2818526359601468,1.4450150728225708
6,1.4454904794692993,5.970558,7.7186112,2.4742184,0.2815709492929917,1.4440512657165527
7,1.4453109502792358,5.979678,7.7319393,2.4749212,0.281672538046806,1.439571738243103
8,1.4450509548187256,5.962341,7.7157245,2.4553366,0.28204662057102764,1.4421045780181885
9,1.444536566734314,5.9916816,7.750106,2.4745994,0.28278202736772484,1.4443552494049072
0,1.4450892210006714,6.0154757,7.7826686,2.4808528,0.2824218742077865,1.4469674825668335
1,1.4442083835601807,5.966422,7.7159033,2.4672265,0.28077661000481186,1.4437612295150757
2,1.4444758892059326,6.000479,7.755461,2.4902809,0.2825639583684169,1.447852611541748
3,1.4445720911026,5.9502463,7.689003,2.4725006,0.2801702498980958,1.4461811780929565
4,1.4438937902450562,5.9925156,7.7498455,2.4776216,0.2813486106548032,1.4433470964431763
5,1.443568229675293,5.967243,7.716087,2.4693244,0.28101629107072235,1.4462878704071045
6,1.4429548978805542,5.9312744,7.664698,2.464194,0.27832135041946593,1.446065902709961
7,1.4444679021835327,5.9445567,7.6834793,2.4664795,0.27906468863079664,1.4465670585632324
8,1.4437085390090942,5.949732,7.696599,2.4557655,0.28149489909236863,1.4421113729476929
9,1.443318247795105,5.9138904,7.648238,2.4449646,0.28064881146900156,1.4498568773269653
0,1.443605899810791,5.95968,7.7047963,2.4692154,0.2808317032875634,1.4404908418655396
1,1.4429930448532104,5.96508,7.7110143,2.4729784,0.2812239639965495,1.4415162801742554
2,1.443009376525879,5.9865947,7.743096,2.4733548,0.2818882098034849,1.439270257949829
3,1.442655324935913,5.9947333,7.753132,2.4777033,0.28264560910815073,1.442630648612976
4,1.4430354833602905,6.0090394,7.7703195,2.4862473,0.28405318805686014,1.4502264261245728
5,1.4427127838134766,5.997229,7.7537346,2.4839857,0.2831211040116181,1.453796148300171
6,1.4429762363433838,5.9522204,7.701059,2.4543104,0.2827405026192588,1.44684898853302
7,1.442392110824585,5.94308,7.6896844,2.449638,0.2813286034402765,1.4425312280654907
8,1.442000150680542,5.905029,7.6390057,2.4368436,0.28163219954879376,1.4430153369903564
9,1.442428708076477,5.9878764,7.740158,2.4830806,0.2812793137689153,1.4386324882507324
0,1.442062258720398,5.95551,7.70302,2.4602556,0.28092411234935516,1.4436923265457153
1,1.442236065864563,5.922476,7.656527,2.4541419,0.2791145485512928,1.4431027173995972
2,1.4420840740203857,5.918306,7.6555448,2.4435961,0.2798276005038962,1.4428918361663818
3,1.441413164138794,5.9372687,7.6818814,2.4478128,0.2810620477513593,1.4450273513793945
4,1.4419305324554443,5.8932185,7.620516,2.4383945,0.27854719762403984,1.4421768188476562
5,1.441141128540039,5.9476714,7.691819,2.4591448,0.28165494599561597,1.4427226781845093
6,1.4410475492477417,5.929928,7.6711283,2.447297,0.280302640674582,1.4478319883346558
7,1.4418834447860718,5.9535503,7.6999454,2.4605277,0.28203913379761686,1.440844178199768
8,1.4403326511383057,5.9677114,7.72253,2.4578424,0.2848302038141009,1.4441735744476318
9,1.4411638975143433,5.9235563,7.6596265,2.4511862,0.27994233120005463,1.4450870752334595
0,1.4414288997650146,5.85351,7.571116,2.4180696,0.2773678767914457,1.4437482357025146
1,1.440637230873108,5.948714,7.6971245,2.4516587,0.28205979914713325,1.4402275085449219
2,1.4409189224243164,5.936392,7.6795006,2.4499414,0.2833905007799191,1.442087173461914
3,1.4400649070739746,5.8965497,7.626179,2.437058,0.27957752139691716,1.4370445013046265
4,1.4410837888717651,5.9902015,7.744976,2.4804204,0.28337770859552436,1.4400862455368042
5,1.4399768114089966,5.91646,7.6494966,2.4501567,0.28038180057125295,1.4401490688323975
6,1.4406474828720093,5.932941,7.673433,2.4517257,0.28026569630985315,1.4398213624954224
7,1.440299153327942,5.9183726,7.6561265,2.4426346,0.28067992626120747,1.4420524835586548
8,1.4406659603118896,5.897498,7.6300383,2.43219,0.2794946440600212,1.4375689029693604
9,1.4396733045578003,5.963784,7.714668,2.461784,0.2837327550759906,1.4379929304122925
0,1.4397205114364624,5.988672,7.7473874,2.4710047,0.28394103130903403,1.4362174272537231
1,1.4395337104797363,5.8604684,7.5816865,2.4178014,0.2788451894479996,1.4383511543273926
2,1.4389784336090088,5.9192348,7.6503525,2.456769,0.2796769427612547,1.4455381631851196
3,1.4400383234024048,5.9866576,7.744892,2.4699557,0.2836395333682984,1.4495619535446167
4,1.4394807815551758,5.9067945,7.642442,2.4352658,0.27947566699744447,1.438366174697876
5,1.4380722045898438,5.9338493,7.673739,2.4538376,0.2802328778963733,1.438942313194275
6,1.4387123584747314,5.9279666,7.671221,2.4412274,0.2809170890375965,1.4421164989471436
7,1.4385062456130981,5.8897123,7.617844,2.433218,0.2799509311752841,1.4476505517959595
8,1.4387980699539185,5.917042,7.6567726,2.4373493,0.2800699267388435,1.443515658378601
9,1.4379467964172363,5.9005594,7.6322093,2.4370296,0.2790777093562084,1.4349045753479004
0,1.4372482299804688,5.9523726,7.6937175,2.469452,0.28077716899981686,1.4389821290969849
1,1.437888503074646,5.931568,7.6703596,2.4537535,0.27974106492910794,1.4396023750305176
2,1.4370052814483643,5.95002,7.694992,2.4598453,0.28058697598376453,1.444248914718628
3,1.437546968460083,5.903983,7.6312046,2.4493082,0.27857660492358644,1.437554121017456
4,1.4365566968917847,5.924831,7.666557,2.4411454,0.2808718474785095,1.4376311302185059
5,1.4380933046340942,5.9070697,7.6461415,2.4286933,0.28093473825259757,1.449873685836792
6,1.437434434890747,5.9069557,7.6467724,2.4270902,0.2819041717640315,1.4395334720611572
7,1.4369268417358398,5.9732504,7.7364945,2.4465263,0.28436578873863316,1.444702386856079
8,1.4366534948349,5.854369,7.5729513,2.416977,0.2792520935893991,1.439022421836853
9,1.436583161354065,5.8813705,7.6113954,2.4210916,0.2808884152382511,1.4406859874725342
0,1.4373009204864502,5.873098,7.598303,2.4224572,0.27785538134450105,1.4356374740600586
1,1.4363120794296265,5.954322,7.7081122,2.4465103,0.28302326507064846,1.4370787143707275
2,1.4357978105545044,5.939727,7.688563,2.4418223,0.2805914313365948,1.4349807500839233
3,1.437461495399475,5.8721766,7.6002374,2.415823,0.2781793315308916,1.433523416519165
4,1.4367691278457642,5.929884,7.67297,2.4434814,0.28171504520270446,1.4366463422775269
5,1.4357854127883911,5.9137526,7.651663,2.4377,0.2809272075035396,1.4351156949996948
6,1.4362854957580566,5.944019,7.689472,2.452878,0.28128813070101427,1.434119462966919
7,1.4353750944137573,5.9023013,7.630868,2.4449356,0.2785671658091434,1.4373743534088135
8,1.4355720281600952,5.8432655,7.5625525,2.4044614,0.27818958412121186,1.4369417428970337
9,1.436179280281067,5.8564363,7.5801344,2.408812,0.27922849235128133,1.4403890371322632
0,1.4359828233718872,6.026066,7.8013654,2.4752297,0.28553103883738795,1.4430285692214966
1,1.4361960887908936,5.908736,7.645164,2.4356508,0.2795451055007635,1.4308056831359863
2,1.435479760169983,5.9416647,7.685114,2.4545333,0.2814746419157727,1.4379810094833374
3,1.4354455471038818,5.9042387,7.6369905,2.4385042,0.27934557956323036,1.4386014938354492
4,1.4356942176818848,5.8578076,7.5774336,2.4183288,0.27815992948025325,1.4362958669662476
5,1.4356064796447754,5.8720193,7.600716,2.4143972,0.27913760580066593,1.4379574060440063
6,1.435430645942688,5.8565574,7.575213,2.419016,0.2769933088363434,1.435978889465332
7,1.434351921081543,5.890186,7.6162744,2.4377785,0.27825999603693785,1.4309002161026
8,1.4355045557022095,5.8663926,7.587761,2.4234242,0.2780242358937559,1.4390159845352173
9,1.4352225065231323,5.860419,7.5825987,2.4158309,0.2783058218440097,1.4391957521438599
0,1.435221552848816,5.874536,7.5997458,2.4238858,0.27891132540829394,1.4364748001098633
1,1.4353910684585571,5.932284,7.6721644,2.4522915,0.2812371816191063,1.433281660079956
2,1.4351364374160767,5.9285145,7.6679125,2.4494874,0.2798584434037213,1.4409797191619873
3,1.435313105583191,6.018955,7.7891617,2.478309,0.28538498428276177,1.4476568698883057
4,1.4353669881820679,5.8714943,7.5979443,2.4183662,0.2795465131056107,1.439095139503479
5,1.4345470666885376,5.9200563,7.661441,2.437056,0.2831392937345545,1.434069275856018
6,1.4349663257598877,5.8845263,7.61273,2.4278858,0.27912446272527985,1.4367867708206177
7,1.4349114894866943,5.8965144,7.6284924,2.4323273,0.28128028396032534,1.4421535730361938
8,1.4343537092208862,5.8904986,7.6183844,2.434496,0.27895502215505863,1.4367293119430542
9,1.4346109628677368,5.8331304,7.5488005,2.40156,0.2780455814984872,1.4359031915664673
0,1.4346145391464233,5.8757033,7.604427,2.4180276,0.27934122388540406,1.433324933052063
1,1.4340436458587646,5.8726387,7.595247,2.4271946,0.27835398557770114,1.4354685544967651
2,1.4350779056549072,5.9221253,7.664203,2.4377387,0.28123248359276853,1.4370222091674805
3,1.4343189001083374,5.905137,7.637587,2.4400084,0.27879523272192974,1.4337738752365112
4,1.4339056015014648,5.912951,7.6526747,2.4332728,0.280861140165681,1.4336388111114502
5,1.4355665445327759,5.8277373,7.534602,2.41378,0.27496401698009887,1.442978024482727
6,1.4337135553359985,5.895352,7.63524,2.4153426,0.2799966639470589,1.4368045330047607
7,1.4340592622756958,5.946906,7.696105,2.448275,0.28250399030820617,1.4378894567489624
8,1.4338346719741821,5.989331,7.755812,2.456131,0.2842985622899662,1.438597321510315
9,1.4343769550323486,5.9894342,7.7477617,2.472547,0.2822766873411641,1.439221978187561
0,1.4338047504425049,5.8975263,7.6281886,2.4359696,0.2783367526358441,1.4329739809036255
1,1.4336174726486206,5.8165665,7.52466,2.400153,0.2756368753710107,1.431390404701233
2,1.4334921836853027,5.8928366,7.6216283,2.4350204,0.2792371833902942,1.4336121082305908
3,1.43343985080719,5.9097934,7.6474333,2.4342835,0.280100759602429,1.4326704740524292
4,1.4346723556518555,5.9023046,7.6371555,2.4323714,0.27985971413830957,1.4343546628952026
5,1.4334317445755005,5.9071164,7.6430416,2.435034,0.2789984147511956,1.4320554733276367
6,1.4337483644485474,5.860871,7.589011,2.4043608,0.28069383120363367,1.4351011514663696
7,1.4333699941635132,5.886194,7.6167746,2.4248033,0.2794046308728933,1.4349570274353027
8,1.4332979917526245,5.942663,7.6819654,2.4638286,0.2805537940778836,1.4336459636688232
9,1.4344121217727661,5.8492126,7.5630717,2.4212656,0.2759936919049473,1.43121337890625
0,1.433469295501709,5.870514,7.5990705,2.4131725,0.27844159177314054,1.4304213523864746
1,1.4337245225906372,5.824021,7.535735,2.4003644,0.2764218302155863,1.4312087297439575
2,1.4329508543014526,6.0169997,7.7931533,2.4644558,0.2845789379895126,1.4427357912063599
3,1.4338821172714233,5.8193526,7.5243993,2.409034,0.27561333975948216,1.436556339263916
4,1.4324321746826172,5.86171,7.581151,2.422597,0.2781347209583304,1.428804874420166
5,1.4323736429214478,5.8562717,7.5779195,2.4127455,0.27839759863570346,1.43122398853302
6,1.4325318336486816,5.8574877,7.580578,2.411074,0.27861847134052115,1.430206298828125
7,1.433514952659607,5.9109077,7.6470356,2.4384203,0.280161286495631,1.4312779903411865
8,1.4331434965133667,5.8941345,7.623833,2.4345071,0.2795284382445085,1.4305245876312256
9,1.4323676824569702,5.89504,7.6344748,2.4159405,0.279713346617843,1.4357632398605347
0,1.4324511289596558,5.8468556,7.562606,2.4151268,0.2768551837866942,1.4346821308135986
1,1.4321813583374023,5.881027,7.611448,2.4199538,0.27879775208889807,1.4290637969970703
2,1.432253360748291,5.9422693,7.6926565,2.441262,0.2807070539400547,1.4338480234146118
3,1.4321733713150024,5.8825483,7.610793,2.42583,0.27909266044696024,1.4344165325164795
4,1.4324294328689575,5.8985953,7.626449,2.4426606,0.27858155652465394,1.4284690618515015
5,1.433104157447815,5.8474455,7.5650487,2.412008,0.2771797557669588,1.433188557624817
6,1.4314392805099487,5.82754,7.5365176,2.4093556,0.27546099123602386,1.4357637166976929
7,1.433054804801941,5.883802,7.609768,2.431642,0.2794817626061673,1.4288147687911987
8,1.4309161901474,5.9026346,7.6423626,2.4229472,0.28074593605491316,1.4306334257125854
9,1.430768370628357,5.8777432,7.609087,2.414826,0.28012948034331664,1.4306765794754028
0,1.4292187690734863,5.87479,7.607131,2.4098763,0.27950908555700293,1.4367519617080688
1,1.4279710054397583,5.78312,7.4836593,2.3818147,0.27662088880379054,1.4301320314407349
2,1.4285508394241333,5.8615475,7.5861754,2.4120624,0.27943956534631537,1.4334073066711426
3,1.4270793199539185,5.798228,7.499591,2.3952746,0.27509424876452837,1.4293276071548462
4,1.427124261856079,5.8845053,7.6208262,2.4116304,0.28078203582472194,1.430019497871399
5,1.4269096851348877,5.8533807,7.573242,2.4134278,0.2786562442092206,1.4348399639129639
6,1.4263726472854614,5.8518205,7.5722384,2.410754,0.2813848959429792,1.4275662899017334
7,1.4261257648468018,5.792328,7.4994755,2.3778033,0.27742261828439596,1.428805947303772
8,1.4263513088226318,5.845898,7.5653524,2.4067616,0.2790603292363242,1.4264410734176636
9,1.425933599472046,5.9227676,7.660896,2.4462793,0.2821678720254762,1.436010479927063
0,1.425022840499878,5.819579,7.5278654,2.4027796,0.27642666165937285,1.4295530319213867
1,1.4245208501815796,5.8371067,7.55217,2.4067543,0.27738245788469573,1.424073576927185
2,1.424293875694275,5.9027004,7.636301,2.4352677,0.28054512927882047,1.428224802017212
3,1.4249159097671509,5.857409,7.579971,2.4120567,0.27874328242201374,1.4225678443908691
4,1.4245021343231201,5.8286123,7.5452504,2.3951077,0.27859451281176356,1.430921196937561
5,1.423270344734192,5.8235817,7.5385737,2.3933692,0.27714688677337046,1.424611210823059
6,1.4239436388015747,5.7916293,7.4891047,2.3964546,0.27581306024170416,1.4246612787246704
7,1.4235097169876099,5.8093047,7.518126,2.3914344,0.27656696424109484,1.4225773811340332
8,1.4243587255477905,5.847114,7.5704637,2.4001858,0.2802226391890042,1.424627661705017
9,1.4230488538742065,5.7830358,7.4805403,2.387802,0.2752004156628753,1.4288345575332642
0,1.4227187633514404,5.8628926,7.5901937,2.4080584,0.28059823518525284,1.4272414445877075
1,1.4231871366500854,5.823549,7.5331993,2.4040208,0.27743952365733293,1.4219014644622803
2,1.4233906269073486,5.8142185,7.5175047,2.4074185,0.27591611973817554,1.424193263053894
3,1.4230597019195557,5.843265,7.5585003,2.4125667,0.2787423470560958,1.421439290046692
4,1.422204852104187,5.796919,7.4978375,2.3948526,0.27712591777556855,1.4247363805770874
5,1.4222594499588013,5.799285,7.5060215,2.3855839,0.27765771305631015,1.4179421663284302
6,1.4228107929229736,5.789434,7.494357,2.37936,0.27636797779345734,1.4199481010437012
7,1.4224406480789185,5.8319707,7.5357885,2.4241092,0.27644651711007245,1.4228909015655518
8,1.4220954179763794,5.8300066,7.545529,2.3987346,0.27852439044306443,1.4193130731582642
9,1.4227006435394287,5.826045,7.5404058,2.397094,0.27952632955565376,1.4217617511749268
0,1.4215093851089478,5.8388877,7.5547333,2.4069688,0.27755200730375096,1.4215161800384521
1,1.4230616092681885,5.772912,7.4693484,2.3798134,0.27510028578849915,1.4186058044433594
2,1.421396017074585,5.785392,7.486993,2.3819628,0.2776677263794699,1.4268966913223267
3,1.4222882986068726,5.736516,7.423119,2.3630855,0.27424906553820916,1.4235775470733643
4,1.4215941429138184,5.8239965,7.543555,2.3846493,0.281636264505123,1.42271888256073
5,1.4220069646835327,5.8540483,7.5783186,2.4052765,0.2817138396222101,1.4332600831985474
6,1.4223347902297974,5.84435,7.562902,2.4070177,0.2792283034882931,1.4205213785171509
7,1.4212656021118164,5.79734,7.50043,2.3909326,0.2762125071213368,1.4275844097137451
8,1.4216206073760986,5.800666,7.503115,2.3955402,0.27688456621263374,1.4258545637130737
9,1.4216179847717285,5.7676945,7.4646573,2.3735425,0.27573261296243534,1.4183717966079712
0,1.4221194982528687,5.796526,7.49649,2.3963711,0.27578663052178354,1.4213221073150635
1,1.4207385778427124,5.7595334,7.45104,2.3762972,0.2756927714886918,1.4165129661560059
2,1.4213793277740479,5.986234,7.744673,2.469119,0.2842870405527991,1.4370002746582031
3,1.4215331077575684,5.819207,7.533893,2.3896074,0.2790048166884967,1.4242838621139526
4,1.421931505203247,5.8420615,7.5572524,2.411452,0.2771739078935083,1.4198858737945557
5,1.4214674234390259,5.7781186,7.468378,2.3973746,0.27467265937854823,1.4216217994689941
6,1.4203635454177856,5.851513,7.567609,2.4190905,0.2784170254349015,1.424344778060913
7,1.4214938879013062,5.826692,7.543739,2.392371,0.2801933290317236,1.4213719367980957
8,1.4213004112243652,5.7529488,7.4466143,2.3653927,0.2747528474764365,1.4169094562530518
9,1.420512318611145,5.794941,7.4965787,2.3914387,0.27520806654056357,1.420900821685791
0,1.4208478927612305,5.830682,7.546145,2.3995275,0.2779901808127494,1.420589566230774
1,1.421134114265442,5.8501725,7.5738807,2.4025278,0.277770921955674,1.4225389957427979
2,1.4215677976608276,5.7771983,7.4706874,2.3899941,0.27443815236522445,1.4219188690185547
3,1.4206175804138184,5.8091373,7.5143137,2.3985577,0.2767096702347461,1.4215681552886963
4,1.420206069946289,5.7684464,7.465401,2.3743083,0.2760172875376343,1.4202388525009155
5,1.420453667640686,5.8595514,7.5843697,2.4096844,0.2787603440735544,1.4235073328018188
6,1.4209961891174316,5.83926,7.556375,2.4047985,0.2796690723733047,1.429062843322754
7,1.420601487159729,5.787947,7.4915733,2.380469,0.27715425063521365,1.4204570055007935
8,1.4217294454574585,5.757904,7.4527984,2.3678901,0.2759880163715127,1.4165207147598267
9,1.4201654195785522,5.795195,7.497537,2.3902855,0.2747763534581185,1.4244627952575684
0,1.421095609664917,5.818366,7.5206866,2.4134982,0.2767134186697049,1.419510841369629
1,1.4199426174163818,5.817659,7.528143,2.3964627,0.27748066817814476,1.4165980815887451
2,1.4205350875854492,5.826118,7.5386724,2.4007795,0.2771362967699351,1.4265263080596924
3,1.4209001064300537,5.7904654,7.494112,2.3829432,0.27655882341183985,1.4210160970687866
4,1.4195334911346436,5.7884517,7.487577,2.3899736,0.2746731371290983,1.4217727184295654
5,1.4206846952438354,5.7634883,7.457102,2.3760347,0.27673556859615883,1.422399878501892
6,1.4203834533691406,5.791912,7.493402,2.3887038,0.2776313968314855,1.4213162660598755
7,1.419679045677185,5.8008933,7.511103,2.3802454,0.2769288349188949,1.4214811325073242
8,1.420088291168213,5.8174176,7.530887,2.3902507,0.27734235630822035,1.4177806377410889
9,1.420249104499817,5.786842,7.490675,2.3789492,0.2770779287923284,1.4210487604141235
0,1.4200716018676758,5.7054586,7.391161,2.3338299,0.2753139078975283,1.4230984449386597
1,1.4197922945022583,5.7652187,7.4580283,2.3793736,0.2753709631752585,1.4169062376022339
2,1.4200379848480225,5.789903,7.4923825,2.3847172,0.27772473130696607,1.4175673723220825
3,1.4194996356964111,5.799803,7.5077863,2.3836076,0.2762418264374806,1.4162002801895142
4,1.419568419456482,5.7327466,7.4163027,2.36541,0.2747551558219323,1.4171689748764038
5,1.4201650619506836,5.775651,7.476153,2.3744206,0.2757111303195138,1.4174907207489014
6,1.4197685718536377,5.8225594,7.530969,2.405513,0.2785058916165107,1.4227657318115234
7,1.4194748401641846,5.846677,7.566218,2.4073615,0.27825708896378776,1.4210824966430664
8,1.4198583364486694,5.79209,7.4919443,2.3921552,0.27596369009285726,1.4211890697479248
9,1.4195599555969238,5.7807455,7.4789023,2.384204,0.2756050479770707,1.421604037284851
0,1.4201730489730835,5.820241,7.532084,2.396326,0.27625960003054034,1.424177646636963
1,1.4190435409545898,5.8315787,7.5445633,2.4053812,0.27788526145134845,1.4171730279922485
2,1.419081211090088,5.775656,7.4710097,2.3847227,0.27466124504366374,1.4158809185028076
3,1.4190407991409302,5.8003416,7.5136957,2.3734076,0.27790219609886435,1.419809103012085
4,1.4195438623428345,5.891278,7.619124,2.4353554,0.27921422383964456,1.4268947839736938
5,1.4203089475631714,5.80739,7.5144706,2.3930027,0.27648560694530555,1.4160575866699219
6,1.4184842109680176,5.7766724,7.474992,2.3798046,0.2763082278440721,1.413811206817627
7,1.4190458059310913,5.7897344,7.497512,2.3739507,0.27819785260421576,1.413455605506897
8,1.4191842079162598,5.8125286,7.52427,2.3888154,0.2789457150753481,1.419837236404419
9,1.418967843055725,5.8402267,7.5532713,2.4139075,0.27744024792324407,1.4206628799438477
0,1.4187835454940796,5.7974377,7.5040226,2.3840404,0.2761617754613043,1.415799856185913
1,1.4187004566192627,5.7680936,7.4587774,2.3865006,0.27545093718110614,1.4161646366119385
2,1.4194880723953247,5.858915,7.5875225,2.4014676,0.2804931334123276,1.4221657514572144
3,1.418294072151184,5.7930746,7.501633,2.3757286,0.27830175487377673,1.4145259857177734
4,1.4181843996047974,5.7849126,7.4802856,2.3939414,0.2762176101460906,1.4151917695999146
5,1.4192711114883423,5.7825527,7.485307,2.3768167,0.27666600801186675,1.4144858121871948
6,1.41913640499115,5.78176,7.478094,2.3888652,0.2758957971761757,1.4189144372940063
7,1.4178880453109741,5.744863,7.4263253,2.3817124,0.2736159583295957,1.4170517921447754
8,1.4189164638519287,5.8461137,7.571317,2.3954773,0.2800486546981202,1.4203435182571411
9,1.4188686609268188,5.822378,7.537208,2.3924918,0.27788637311614456,1.4226258993148804
0,1.4188100099563599,5.8269463,7.5369997,2.4066093,0.27669302198445994,1.418636679649353
1,1.418152928352356,5.77637,7.4732113,2.3824632,0.27701998284600554,1.4168285131454468
2,1.4186447858810425,5.8105006,7.519906,2.3914614,0.2783315667221307,1.4125036001205444
3,1.418560266494751,5.7939014,7.496036,2.389404,0.2774173493453026,1.4188328981399536
4,1.4180413484573364,5.825538,7.532706,2.4109757,0.2785296311080847,1.4216835498809814
5,1.4184939861297607,5.823193,7.5388474,2.3916545,0.27925964922551866,1.4177391529083252
6,1.4182143211364746,5.787528,7.4810038,2.4003508,0.2752703061820612,1.4188255071640015
